fname,summary
test_173,"#Person2#는 #Person1#의 도움으로 레모네이드, 바비큐 윙, 베이비 백 립을 주문합니다."
test_174,"#Person2#는 #Person1#의 도움으로 더블 치즈버거, 컬리프라이, 중간 사이즈 펩시를 주문합니다."
test_175,"#Person2#는 #Person1#에게 반숙 계란을 부탁하지만, #Person1#은 프라이드 에그를 준비합니다. #Person1#은 부드럽게 끓인 계란을 너무 익히는 것을 싫어합니다."
test_176,#Person2#가 #Person1#에게 그랜드 호텔로 가는 길을 안내합니다.
test_177,#Person1#은 자신의 아이들에게 미국 경찰의 외모를 보여주기 위해 #Person2#에게 사진을 찍어달라고 요청합니다.
test_178,"#Person1#은 #Person2#에게 내일 빈 방이 없으며, 선셋 호텔에 문의해보라고 제안합니다."
test_179,#Person2#는 미국에 공부하러 가기 위해 비자를 신청했습니다. #Person2#는 #Person1#에게 비자 신청서가 복잡하고 필요한 서류를 준비하는 것이 어려웠다고 말합니다. #Person2#는 서류를 올바르게 작성하지 않거나 필수 서류를 빠뜨려 신청이 거절되는 경우가 많다고 생각합니다.
test_180,"#Person2#가 Anne에게 전화를 걸어 만날 것을 제안하지만, Anne은 거절합니다."
test_181,"Mary는 #Person1#에게 인터넷 쇼핑이 편리하고 저렴하다고 말하며, 온라인 쇼핑 방법을 가르쳐준다."
test_182,"#Person2#는 #Person1#에게 미국식 회계에 익숙하지 않지만, 회계 프로세스의 기본 개념들을 설명합니다."
test_183,"제인은 피터에게 7월 16일부터 23일까지 시안으로 일주일간 여행을 가자고 초대합니다. 비용은 약 2,000위안입니다. 피터는 신장이나 티베트로 가고 싶어하며, 제인은 남서쪽으로 가고 싶어합니다."
test_184,"#Person1#은 #Person2#에게 비디오 대여를 위해 회원 카드를 발급하고, 영화 대여비에 대해 설명합니다. #Person2#는 로맨스 영화를 대여합니다."
test_185,"#Person1#이 Mr. Lee에게 소포를 전달하고, #Person2#는 Mr. Lee에게 전할 말이 있다고 합니다."
test_186,"#Person2#는 #Person1#에게 공항이 닫혀 오늘 밤 비행기가 없으며, 공항 호텔에서 방을 함께 사용해야 한다고 말합니다. #Person1#은 불을 켜 놓지 않으면 잠을 못 자는 습관이 있습니다."
test_187,#Person1#과 #Person2#는 이번 식사 비용을 각자 내기로 했습니다.
test_188,"#Person2#는 성적에 대한 스트레스로 불면증을 겪고 있다. #Person1#은 #Person2#에게 마음을 가라앉히고 쉬는 시간을 가지며, 가벼운 음악이나 클래식 음악을 듣는 것을 제안한다."
test_189,#Person1#은 #Person2#에게 예쁘고 깔끔한 주방을 원한다고 말합니다.
test_190,"Walter는 Professor Wood가 뛰어난 과학자라고 생각하지만, Sterling은 그가 덤벙대는 사람이라고 본다."
test_191,#Person2#는 #Person1#의 검사 결과가 명확하지 않아 더 정확한 정보를 얻기 위해 상담을 예약했습니다.
test_192,"Martin은 Eliza 선생님에게 시험 준비가 잘 되었다고 말하며, 아르바이트를 통해 용돈을 벌고 있다고 설명합니다."
test_193,"#Person1#은 소포를 한국으로 보내고 싶어하며, #Person2#는 더 저렴한 소포 우편 방법을 제안합니다."
test_194,"#Person1#은 호텔 방에서 휴대폰을 찾지 못하고 있습니다. #Person2#는 #Person1#의 여동생에게 전화를 걸어 #Person1#이 핸드폰을 잃어버렸다고 알리고, 빵집에 전화를 걸어 핸드폰을 찾으려고 합니다."
test_195,#Person1#은 #Person2#에게 자신이 미국에서 와서 이곳을 방문했다고 말합니다.
test_196,"#Person1#은 여름 방학 동안 쉬고 싶어 하지만, #Person2#는 여름에 사업 수업을 듣고 삼촌 회사에서 아르바이트를 하며 경험을 쌓을 계획이다."
test_197,#Person2#는 #Person1#에게 오늘 아침 우유를 배달하러 갔다가 정원 문 근처 나무의 큰 가지에 부딪힌 사고를 설명합니다.
test_198,"#Person1#은 #Person2#와의 인터뷰에서 #Person2#가 예전보다 더 열정적이지 않다고 느낍니다. #Person2#는 더 많은 시간을 일하고 더 많은 돈을 벌며, 승진을 준비 중입니다."
test_199,"#Person2#는 #Person1#의 통장 개설을 도와주고, 예금 통장에 이자가 붙지 않는 이유와 출금 방법을 설명합니다."
test_200,"#Person1#은 중국에 처음 와서 중국 음식을 먹고 싶어 한다. #Person2#는 중국의 여덟 가지 유명한 요리 스타일을 소개하고, #Person1#에게 광동 요리를 추천하지만, #Person1#은 베이징 요리를 먹고 싶어 한다. #Person2#는 #Person1#에게 전취덕"
test_201,#Person2#는 배송이 늦어질까 봐 걱정하고 있습니다. #Person1#은 #Person2#에게 가장 큰 고객이기 때문에 다음 달에 오클랜드를 떠나는 첫 배에 주문을 실어주기로 했다고 말합니다.
test_202,#Person1#이 방에서 독서등을 깨뜨려 #Person2#에게 변상을 하기로 했습니다.
test_203,#Person1#과 #Person2#는 2006 회계연도 마케팅 계획에 대해 논의합니다. #Person2#는 젊은 소비자들을 끌어들이고 이미지를 새롭게 바꾸는 것을 목표로 했다고 설명합니다. #Person1#은 목표 달성 여부를 평가하기 위해 고려해야 할 세 가지를 언급하고
test_204,"#Person2#는 #Person1#에게 유럽 여행 계획을 이야기합니다. #Person2#는 파리, 니스, 밀라노, 에든버러를 방문할 예정이며, #Person1#에게 기념품을 사기로 했습니다."
test_205,"Jimmy Fox는 중형차를 예약했으나 이용할 수 없었습니다. #Person2#는 사과하며 작은 차나 SUV를 제안했고, Jimmy는 작은 차와 보험을 선택했습니다."
test_206,"#Person1#이 엄마에게 카드게임을 하자고 요청하고, 엄마는 조심하라고 경고합니다."
test_207,Ann은 Mr. Jones에게 커피를 준비하고 이번 주의 일정을 알려줍니다.
test_208,#Person2#는 지리 수업을 준비하며 세계 지도를 보고 있습니다. #Person1#과 #Person2#는 지도의 흥미로운 점에 대해 이야기합니다.
test_209,#Person2#는 금연 방을 예약했으나 방에 담배 냄새가 심하여 #Person1#에게 방 교체를 요청합니다.
test_210,"Bill은 젖어 있는 페인트에 손을 대었고, John Sampson은 젖어 있는 시멘트를 걸어갔습니다. 작업자들은 표지판을 가지러 갔고, 표지판을 세우려고 젖어 있는 시멘트를 잊어버렸습니다."
test_211,"#Person2#는 #Person1#에게 한 잔 더 하자고 하지만, #Person1#은 이제 가야 한다고 합니다. #Person1#은 #Person2#의 번호를 받아 다음 주에 전화할 예정입니다."
test_212,"Bill은 Jim에게 Dick이 이탈리아에서 돌아온 후 아팠지만, William 박사가 그가 곧 일에 복귀할 수 있다고 말했다고 전한다."
test_213,"#Person2#는 #Person1#에게 상사가 근무 시간을 완전히 통제하고 있으며, 최저임금을 받으면서 야근에 대한 추가 수당도 없다고 말합니다. #Person1#은 #Person2#에게 직장을 그만두라고 조언하지만, #Person2#는 다른 직장을 찾기 어려워 합니다."
test_214,Lisa는 남편 Mark가 바람을 피우고 있다는 사실을 알게 되어 안색이 좋지 않다. #Person1#은 Lisa가 Mark에게 진실을 밝히거나 그녀와의 관계를 끝내지 않으면 이혼할 것이라고 경고한 행동에 동의한다.
test_215,#Person2#의 의사는 #Person2#에게 빨간 고기를 줄이고 식단을 정리하라고 조언했습니다.
test_216,"#Person2#는 #Person1#에게 머물러 달라고 하지만, #Person1#은 떠나기로 결심합니다."
test_217,"#Person2#는 #Person1#에게 도서관 이용 방법을 설명하고, #Person1#은 회화 영어 관련 책 두 권을 대출하려고 합니다."
test_218,"#Person1#과 #Person2#는 좋은 날씨를 즐기며 밖에서 점심을 먹기로 하고, #Person1#은 이번 주말에 해변에 가자고 제안합니다."
test_219,#Person1#은 박물관 내에서 사진 촬영이 금지되어 있어 #Person2#의 카메라를 잠시 보관합니다. #Person2#는 기념품 가게에서 사진이나 엽서를 구매할 수 있습니다.
test_220,"#Person2#는 대출 신청에 대한 정보를 얻기 위해 #Person1#에게 상담을 요청합니다. #Person1#은 대출 조건을 설명하지만, #Person2#의 낮은 신용 점수로 인해 대출이 어려울 수 있음을 알립니다."
test_221,#Person1#은 모니카의 성공적인 발표를 칭찬합니다. 모니카는 여러 부서의 동료들과 경제학 전문가의 도움을 받았다고 말합니다.
test_222,"#Person1#은 톰에게 함께 뛰러 가자고 제안하지만, 톰은 아침에 뛰는 것을 선호합니다. 그들은 내일 아침에 함께 뛰기로 계획합니다."
test_223,#Person1#은 일본 레스토랑에 전화하여 영업 시간과 제공 음식에 대해 문의합니다.
test_224,#Person1#은 Simpson 씨에게 목요일에 점심을 함께 하자고 제안합니다.
test_225,"#Person1#은 데이트 상대와 레스토랑에 가기 위해 #Person2#에게 도움을 요청합니다. #Person2#는 그레이머시 타번을 추천하고, #Person1#은 그곳에 예약을 해달라고 합니다."
test_226,"#Person1#은 #Person2#의 도움으로 계산을 하고 팁을 주려 하지만, #Person2#는 이를 거절합니다."
test_227,"#Person1#과 #Person2#는 각자의 나라에서 인기 있는 스포츠에 대해 이야기합니다. #Person2#의 나라는 축구, 농구, 테니스, 수영, 럭비가 인기이며, #Person1#의 나라는 골프와 럭비가 인기입니다."
test_228,"#Person2#는 핀란드 헬싱키로 가는 가장 저렴한 항공편을 원하며, #Person1#은 하루 전 자정에 출발하는 항공편을 추천합니다. #Person2#는 채식 기내식을 요청합니다."
test_229,"#Person1#은 내일 플로리다로 할머니를 방문할 예정이며, 할머니는 #Person1#을 디즈니 월드에 데려가 주실 계획입니다."
test_230,"#Person2#는 호주를 방문하고 싶어하며, 특히 그레이트 배리어 리프를 보고 싶어합니다."
test_231,"Laura는 외모와 건강을 위해 헬스장에 간다. #Person1#은 주로 걷기를 하며 가끔 자전거를 탄다. Laura는 #Person1#에게 헬스장에 같이 가자고 제안하지만, #Person1#은 거절한다."
test_232,"#Person2#는 #Person1#에게 자신이 시카고에서 태어났고, 1995년에 뮌헨에서 약 2년간 살았다고 말합니다."
test_233,#Person2#는 #Person1#의 새 정장이 좋은 거래라고 생각하지 않습니다.
test_234,"Robin은 Ann과의 인터뷰에서 mountain lake cycle tour가 경주가 아니며, 참가자들이 체력 증진과 재미를 위해 참가한다고 설명합니다. 올해는 최대 참가자 수인 1200명이 등록했으며, 단계적 출발이 도입되었습니다."
test_235,#Person2#는 #Person1#의 도움으로 젓는 컴파리와 싱어를 주문합니다.
test_236,#Person1#은 #Person2#에게 점심을 사주며 번지 점프 경험을 공유합니다. #Person2#는 #Person1#이 이상하다고 생각합니다.
test_237,#Person1#은 #Person2#에게 노르망디 상륙작전에 대한 정보를 찾는 데 도움을 요청합니다. #Person2#는 #Person1#에게 웹사이트를 추천합니다.
test_238,"#Person1#은 #Person2#에게 체형 관리를 위해 가벼운 무게로 시작하고, 철봉 운동 전에 스트레칭을 하라고 조언합니다."
test_239,#Person2#는 #Person1#에게 캠퍼스 내 학생 주차 건물을 안내합니다.
test_240,"Emily는 미국에서 받은 첫 급여에 대해 궁금한 점이 있어 Susan에게 상담을 요청합니다. Susan은 급여 명세서의 맨 위부터 시작하여 FICA와 SUI 세금, Medicare와 건강 보험 계획에서의 공제에 대해 설명합니다."
test_241,#Person2#는 #Person1#에게 자판기에서 간식을 사는 방법을 설명합니다.
test_242,"#Person2#는 #Person1#에게 겨울 방학에 태국에 있는 여자친구를 만나러 갈 것이라고 말합니다. 그들은 인터넷을 통해 몇 달 동안 알고 지내며, 다음 달에 약혼할 계획입니다."
test_243,"제임스는 케이트의 새 가구를 칭찬하지만, 케이트의 카펫은 예전 것처럼 보인다고 말한다. 케이트는 카펫을 두 번 청소했다고 설명한다."
test_244,"#Person2#가 Bill에게 하루 운동 일정표를 설명하지만, Bill은 모든 운동에 부정적인 반응을 보인다."
test_245,"#Person1#은 과학 과목에 등록할지 고민하고 있으며, #Person2#는 올해 졸업을 위해 과학 과목이 필요하다고 조언한다."
test_246,"Tim은 #Person1#에게 자신의 프로젝트와 더 환경친화적인 삶을 사는 방법에 대해 이야기합니다. Tim은 친구들 중 환경을 위해 노력하는 사람들이 많다는 것을 알게 되었고, 학교에서 재활용 종이를 사용하며 과제를 전자적으로 제출할 것을 추천할 계획입니다."
test_247,#Person1#은 토니에게 크리스마스 전에 쇼핑센터에서 겪은 불쾌한 경험을 이야기합니다.
test_248,"Sue는 알레르기를 피하기 위해 특정 음식을 피하고 있어서 Bill의 생일 케이크를 먹지 못한다. Bill은 레스토랑에서 스프를 가져다주겠다고 제안하고, Sue는 나중에 함께 가자고 한다."
test_249,"#Person2#는 여름 옷을 찾고 있으며, #Person1#의 도움으로 티셔츠와 치마를 구매합니다."
test_250,"#Person1#은 표를 받으러 왔으나, #Person2#는 #Person1#의 예약이 취소되었다고 알립니다."
test_251,#Person1#과 #Person2#는 부활절에 가족이 모두 모였다고 이야기합니다. #Person2#는 어른들이 아이들을 집에 두고 파티를 한다고 설명합니다.
test_252,"#Person1#은 #Person2#에게 토니가 나쁜 습관이 생겼다고 말합니다. #Person2#는 #Person1#에게 애정과 인내심, 존중을 가지고 토니를 대하라고 조언합니다."
test_253,"#Person1#은 #Person2#에게 친구 Julie와 Alex가 결혼할 예정이며, Alex의 들러리가 총각 파티를 준비 중이라고 말합니다. #Person2#는 처음에는 불편해하지만, 자신의 친구 Wendy의 결혼 파티를 준비 중이라는 사실을 알게 됩니다."
test_254,"#Person1#은 #Person2#에게 신분증 확인 후 투표용지를 제공하고, 투표 부스로 가라고 안내합니다."
test_255,"#Person1#과 #Person2#는 회사가 곧 인원 감축을 할 것이라는 소식을 듣고, 누가 잘릴지에 대해 이야기합니다. 그들은 조지, 앤디, 리사, 마이클이 잘릴 가능성이 낮다고 생각하지만, 결국 #Person1#은 자신이 잘릴 것이라는 사실을 깨닫습니다."
test_256,"#Person1#과 #Person2#는 중국 드라마 '중국식 이혼'에 대해 이야기하며, 이혼율 증가와 젊은 세대의 빠른 결혼 및 이혼 경향에 대해 논의한다."
test_257,"#Person1#과 #Person2#는 여행 예산을 계획하며, 교통비와 호텔비를 줄이기 위해 청년호스텔을 고려합니다."
test_258,#Person1#은 #Person2#에게 메리가 파리에서 제로드와 결혼했다고 전합니다.
test_259,#Person2#는 지갑을 잃어버려 #Person1#에게 돈을 빌립니다. #Person1#은 금요일에 갚겠다고 약속합니다.
test_260,"#Person1#은 #Person2#에게 주요 공급업체 두 곳이 합병한다는 소식을 전하고, #Person2#는 그 소식을 믿기 어려워한다."
test_261,"조는 톰의 새 조수가 거만하다고 생각하지만, 톰은 그녀가 모두에게 잘한다고 생각한다."
test_262,"Sarah는 회의에서 제안이 받아들여지지 않아 속상해하고 있다. #Person1#은 회의 주재자인 Bob이 강한 성향을 가지고 있다고 말하며, Sarah에게 짧고 간결하게 의견을 전달하라고 조언한다."
test_263,"#Person2#는 #Person1#에게 메카로 순례를 가는 무슬림들에 대해 설명합니다. #Person1#은 여러 신앙의 순례에 대해 언급하며, #Person2#는 루르드에서의 치유에 대해 이야기합니다."
test_264,"Ted는 Jenny에게 데이트 신청할 용기가 없고, Mike는 그에게 감정을 표현하라고 격려한다."
test_265,#Person2#는 #Person1#에게 화를 풀기 위해 클래식 음악을 듣거나 운동을 하라고 조언합니다.
test_266,"#Person1#은 #Person2#에게 뉴질랜드에 있는 가족에 대해 묻고, #Person2#는 #Person1#의 외삼촌 Bill과 그의 두 의붓딸에 대해 설명합니다."
test_267,#Person1#은 Stuart 씨가 도시 마라톤에서 우승한 것을 축하합니다.
test_268,"#Person2#는 면세점에서 아이들과 아내를 위한 선물을 고르고 있습니다. #Person1#은 스니커즈와 향수를 추천하고, #Person2#는 스니커즈 5켤레와 향수 한 병을 구매합니다."
test_269,#Person1#은 영국으로 전화를 해야 하지만 로밍 요금이 비싸서 홍이 현지 SIM 카드 사용을 제안합니다.
test_270,"#Person2#는 월급을 받고 있으며, Mr. Brown은 #Person2#에게 초기에는 한 달에 2,500위안을 주겠다고 제안합니다."
test_271,"#Person1#과 #Person2#는 Barry와 그의 형 Paul에 대해 이야기합니다. #Person2#는 자신이 수줍음이 많다고 생각하지만, #Person1#은 그렇지 않다고 생각합니다."
test_272,#Person1#은 파사디나나 아카디아에 3개의 침실과 2개의 화장실이 있는 중간 크기의 집을 구매하려고 합니다. #Person2#는 며칠 내로 #Person1#에게 연락할 것입니다.
test_273,Grant 씨는 샘플을 보고 다음 주에 결정을 내리기로 했습니다.
test_274,#Person2#는 #Person1#에게 PHS에서 페어 오크스와 오렌지 그로브에 있는 Sons으로 가는 버스 경로를 안내합니다.
test_275,Mr. Lee가 Mrs. Word를 집까지 차로 데려다 줍니다.
test_276,"#Person1#은 #Person2#의 몸을 검사한 후, 어깨 엑스레이를 찍기 위해 병원에 머물러야 한다고 제안합니다."
test_277,#Person2#가 IBA 고객 서비스에 전화를 걸어 신용카드를 분실했다고 알립니다. #Person1#은 #Person2#를 도와주겠다고 약속합니다.
test_278,"#Person1#은 잠시 낮잠을 자려고 하며, #Person2#는 저녁 준비를 하기 위해 6시에 #Person1#을 깨우겠다고 제안합니다."
test_279,"#Person2#는 중국 음식을 주문하고 #Person1#의 도움으로 음료를 선택합니다. #Person2#는 밸류 밀과 고추장을 추가로 요청하고, 고기의 종류를 묻습니다."
test_280,"#Person1#과 #Person2#는 식당에서 줄을 서고 있습니다. #Person1#은 크림 케이크를 먹고 싶어하고, #Person2#는 크림 케이크를 좋아하지 않습니다."
test_281,"#Person1#은 Lucy에게 노래를 불러달라고 하지만, Lucy는 Stanley를 기다리고 싶어 한다. 결국 #Person1#은 Stanley를 위해 엘비스의 노래를 틀기로 한다."
test_282,#Person1#과 #Person2#는 DVD 산업이 영화관에 미치는 영향에 대해 논의한다.
test_283,"#Person2#는 가볍고 산뜻한 드레스를 찾고 있으며, #Person1#은 하얀색 면 드레스를 추천합니다."
test_284,Joshua는 아빠에게 용돈을 받으려 하지만 아빠는 깜빡했다고 합니다. Joshua는 아빠에게 침대 밑에 있는 비밀 돈통을 사용하라고 제안합니다.
test_285,#Person1#과 #Person2#는 Mike의 생일 파티 초대장을 받았습니다. #Person1#은 Mike에게 전화하여 파티 시작 시간을 확인할 예정입니다.
test_286,"#Person1#은 소포를 우선우편으로 보내고 싶어하며, #Person2#는 보험 가입 여부를 묻고 우표 구매 장소를 안내합니다."
test_287,"#Person1#과 #Person2#는 태풍이 지진만큼 심각하지 않다고 생각합니다. #Person2#는 중국이 지진이 자주 발생하는 이유를 설명하고, #Person1#은 중국이 역사를 통해 많은 파괴적인 지진을 겪어왔다고 언급합니다."
test_288,"#Person1#과 #Person2#는 추운 날씨에 대해 이야기합니다. #Person1#은 따뜻한 날씨를 선호하고, #Person2#는 곧 봄이 올 것이라고 말합니다."
test_289,"#Person1#과 #Person2#는 배구 경기가 끝난 후 올림픽 기념품 가게에 가기로 했습니다. #Person1#은 가족 선물로 올림픽 마스코트를 사고 싶어하며, #Person2#는 다양한 기념품을 추천합니다."
test_290,#Person1#은 #Person2#의 도움으로 가벼운 나무 손잡이와 뚜껑이 있는 알루미늄 팬을 구매합니다.
test_291,#Person1#과 #Person2#는 퇴근 후에 만나기로 했습니다.
test_292,"#Person1#은 Mr. Becker에게 워싱턴의 관료들이 그들의 직업을 좋아하는 이유를 묻고, Mr. Becker는 급여와 근무 조건이 매력적이라고 설명합니다."
test_293,"#Person1#은 Pete와 Henry Johnson을 소개합니다. Pete는 뉴욕 출신이고, Henry는 베이징에서 1년 넘게 근무한 브루클린 출신입니다. 그들은 저녁 계획을 논의하며, 노래방 대신 맥주를 마시러 가기로 결정합니다."
test_294,Julie는 Mr. Jones에게 식중독으로 인해 지난 일주일 동안 아팠다고 설명합니다. 그녀는 친구들에게 노트 필기를 부탁하고 인터넷에서 수업 자료를 다운로드하여 수업을 따라가고 있습니다.
test_295,"#Person1#의 친구들이 오늘 오후에 방문할 예정이다. #Person1#은 Mike에게 음료수와 설탕을 사오고, 커피를 준비해 달라고 부탁한다."
test_296,"#Person2#는 런던에서 베를린까지 19시간이 걸린 버스 여행을 마쳤습니다. #Person1#은 비행기가 더 빠르고 편리하다고 생각하지만, #Person2#는 환경 보호를 위해 버스를 선택했습니다."
test_297,"#Person1#은 #Person2#에게 여행과 사람 만나는 것을 좋아하는지, 외국어를 할 수 있는지, 대중 연설을 잘하는지 묻습니다."
test_298,지미는 제니와 빌의 피크닉 초대를 받아 베이하이 공원에서 즐거운 시간을 보냈습니다. 에이미는 그에게 책을 돌려주기 위해 전화했습니다.
test_299,"#Person1#은 #Person2#에게 차를 마시자고 제안하지만, #Person2#는 정원에 물을 주어야 한다고 합니다. 비가 내리기 시작하자 #Person2#는 대신 차를 마실 수 있게 됩니다."
test_300,#Person1#은 #Person2#에게 긴급 회의를 최대한 빨리 소집하라고 요청합니다.
test_301,#Person1#은 #Person2#가 편지를 등기로 보내는 데 도움을 줍니다.
test_302,"#Person1#은 Mr. Smith에게 항생제와 증상 완화 크림을 처방하고, 약국에서 할인받을 수 있다고 안내합니다."
test_303,"#Person1#은 #Person2#에게 종이 공예품, 자수, 바틱을 추천합니다. #Person2#는 자수를 보고 싶어합니다."
test_304,#Person1#은 #Person2#에게 에펠탑의 높이와 이름의 유래에 대해 설명합니다.
test_305,"#Person1#은 Brian에게 영어 능력, 미국 체류 기간, 그리고 가본 적 있는 지역에 대해 질문합니다."
test_306,"#Person2#는 누군가의 지각에 대해 걱정하고 있으며, #Person1#은 #Person2#를 안심시킨다."
test_307,"#Person1#은 #Person2#에게 일을 계속하면 큰일이 날 것이라고 경고하지만, #Person2#는 동의하지 않습니다."
test_308,"#Person1#과 #Person2#는 John이 한 여자와 데이트하는 빈도에 대해 이야기하며, 그들이 좋은 커플일 것이라고 생각한다."
test_309,"#Person1#과 #Person2#는 런던의 역사적인 장소들에 대해 이야기합니다. 그들은 넬슨 기념탑, 웨스트민스터 사원, 템즈강 근처의 보우디카 동상, 런던 타워, 마담 투소 밀랍 인형 박물관을 언급합니다."
test_310,"다니엘은 #Person2#에게 과학을 가장 좋아하는 과목이라고 말한다. #Person2#는 다니엘이 장난꾸러기라고 생각하지만, 다니엘은 자신이 영리하다고 주장한다."
test_311,"#Person2#는 #Person1#을 위해 베이비 샤워를 준비했습니다. #Person1#은 #Person2#, 베티, 칼라로부터 턱받이, 유모차, 식탁의자, 카시트, 놀이펜, 침대를 받았습니다."
test_312,#Person1#은 중국 관광을 원하지만 #Person2#는 시간이 없다.
test_313,Tim과 Karren은 즐거운 대화를 나눈 후 작별 인사를 나눈다.
test_314,#Person2#는 #Person1#에게 Michael이 새 오토바이를 샀다고 말합니다. #Person2#는 자전거가 더 안전하다고 생각하여 오토바이보다 자전거를 선호합니다.
test_315,#Person2#는 #Person1#에게 중국어 외에 영어와 프랑스어를 할 줄 안다고 말합니다. #Person2#는 영어 실력이 일반 사무직에 충분하다고 생각합니다.
test_316,"앤디가 타일러 집에 전화를 걸었고, 낸시가 메모를 남기기로 했습니다."
test_317,#Person1#은 뉴욕행 513편 비행기가 취소되었다는 사실을 알게 됩니다. #Person2#는 #Person1#에게 내일 비행기를 예약해 주고 50% 할인을 제공합니다.
test_318,"#Person1#과 #Person2#는 점심으로 버거 퀸에 가서 치즈버거, 밀크셰이크, 감자튀김을 먹기로 했습니다. #Person1#은 #Person2#에게 치즈버거가 기다릴 만하다고 말합니다."
test_319,#Person1#은 #Person2#에게 초과 수하물 요금을 지불하고 라벨을 붙이도록 안내합니다.
test_320,"#Person1#은 목이 마르고 탄산음료를 마시고 싶어 하지만, #Person2#는 탄산음료가 건강에 좋지 않다고 하며 물을 마시라고 제안합니다."
test_321,AB 회사의 Wang Miao가 매니저 Liang의 사무실에 전화를 걸어 Mr. Green이 내일 일정 변경으로 인해 사과를 전달합니다.
test_322,"#Person1#은 30 사이즈의 에나멜 가죽 구두를 찾고 있으며, #Person2#는 신발이 늘어날 것이라고 설명합니다."
test_323,"Benjamin은 프로젝트 보고서를 어떻게 써야 할지 몰라 고민하고 있다. #Person1#은 Benjamin에게 보고서의 내용과 형식에 대해 설명하고, 마이크로소프트 워드 사용을 도와준다."
test_324,"#Person2#는 중간 크기 피자를 주문하려 했으나, #Person1#의 추천으로 해산물 피자를 얇은 도우로 주문합니다."
test_325,"#Person1#은 새우 칵테일, 계란 수프, 스테이크, 양파 곁들임, 블랙커피, 미네랄 워터를 주문합니다."
test_326,"#Person1#은 #Person2#에게 거실, 주방, 화장실에 대해 설명합니다."
test_327,"#Person2#는 #Person1#의 가게에서 구매한 개인 스테레오에 스크래치와 소음 문제로 불만을 제기합니다. #Person1#은 교환을 제안하지만, #Person2#의 영수증에 문제가 있다고 합니다."
test_328,"#Person1#은 #Person2#에게 기숙사 보증금 납부를 서두르라고 상기시킵니다. #Person2#는 기숙사가 시끄러워 교외에서 살고 싶어 하지만, #Person1#은 비용 절감을 위해 기숙사에서 도서관에서 공부하는 것을 제안합니다."
test_329,"#Person1#과 #Person2#는 중고 서점에서 책을 둘러보고 있습니다. #Person1#은 1893년에 누군가가 메모를 적어둔 책을 발견하고, 그 책의 가치를 높게 평가합니다. #Person2#는 75센트짜리 책을 사는 것이 더 낫다고 생각합니다."
test_330,#Person1#은 #Person2#를 중앙 테이블로 안내합니다. #Person2#는 친구를 기다리기 위해 20분 후에 음식을 준비해 달라고 요청합니다.
test_331,#Person1#은 아들에게 중요한 증명서가 들어 있는 편지를 보내고 싶어합니다. #Person2#는 등기 우편이나 배달 증명 우편을 추천합니다.
test_332,"Tom은 Sally와 John에게 1월에 방문할 것이라고 알리며, 그들이 도착하면 역에서 만나기로 했다."
test_333,#Person1#과 #Person2#는 도서관의 컴퓨터 사용에 불편함을 느끼고 있다.
test_334,"#Person1#과 #Person2#는 좋은 날씨를 즐기고 있습니다. #Person2#는 이번 주말에 소풍을 가자고 제안하지만, #Person1#은 일기예보가 비가 올 것이라고 하여 망설입니다."
test_335,#Person2#는 #Person1#에게 컴퓨터 관련 잡지를 찾는 방법을 안내합니다.
test_336,"#Person2#는 프렌치 가든 레스토랑에서 웨이터의 도움으로 물 한 병, 참치 샌드위치, 야채 수프를 주문합니다."
test_337,"#Person2#는 #Person1#의 도움으로 레모네이드, 바비큐 윙, 베이비백 립스를 주문합니다."
test_338,"#Person1#은 #Person2#에게 커피를 식사와 함께 제공하고, 디저트는 나중에 주문할 수 있다고 안내합니다."
test_339,"#Person1#과 #Person2#는 Eric의 데이트 신청에 대한 반응, 복권 당첨 후 계획, 그리고 #Person1#의 엄마에게 결혼을 알리면 어떤 반응을 받을지에 대해 이야기한다."
test_340,#Person1#은 #Person2#에게 새 강아지 사진을 보여준다. #Person2#는 강아지가 귀엽다고 생각한다.
test_341,#Person1#은 #Person2#에게 Jane 이모가 Tom에게 새 자전거를 사줬다고 말합니다. #Person2#는 Tom이 #Person1#보다 더 얌전하다고 생각합니다. #Person1#은 언젠가 큰 차를 사서 교통 체증을 피할 계획입니다.
test_342,"#Person1#은 #Person2#에게 최신 유행 치마를 추천하고, #Person2#는 가격이 너무 비싸다고 생각합니다."
test_343,"#Person2#는 #Person1#에게 #Person2#의 도시가 200년 전에는 작은 마을이었고, 근처에서 발견된 석탄 덕분에 산업 중심지로 성장했다고 설명합니다."
test_344,"#Person1#과 #Person2#는 대기 오염, 열대우림 파괴, 사막화와 같은 환경 문제에 대해 논의합니다. #Person1#은 환경 보호를 목표로 하는 조직에 가입할 것을 제안하고, #Person2#도 이에 동의합니다."
test_345,#Person1#은 #Person2#에게 채팅방에서 16살 소녀로 남자들과 대화하며 온라인 친구를 사귀었다고 말합니다. #Person2#는 #Person1#에게 좋은 의사를 찾으라고 조언합니다.
test_346,"Nathan은 여름 방학 동안 시카고에서의 실습을 기대하고 있다. #Person1#은 그가 혼자 남게 될까 걱정하지만, Nathan은 자신감을 보인다."
test_347,#Person2#는 #Person1#의 도움으로 3일 동안 토요타 카롤라를 빌립니다.
test_348,"#Person2#는 #Person1#에게 뉴욕 방문 시 유엔 본부와 브로드웨이를 방문하고, 콜럼비아 대학교와 뉴욕 대학교에 대해 알아보라고 조언합니다."
